id	bibtex_string
1568	"@article{ref1568, 
 author  =  {Bährle-Rapp} , 
 title  =  {“subkutanes Fettgewebe,” Springer Lexikon Kosmetik und Körperpflege} , 
 pages  =  {536 -- 536} , 
 year  =  {2007} 
 }"
1568	"@article{ref1568, 
 author  =  {Bährle-Rapp, Marina ‘Subkutanes and Fettgewebe�} , 
 booktitle  =  {Kosmetik und Körperpflege} , 
 volume  =  {2007} , 
 pages  =  {536 -- 536} 
 }"
1568	"@article{ref1568, 
 author  =  {Bährle-Rapp, Marina} , 
 title  =  {“Subkutanes Fettgewebe.” Springer Lexikon Kosmetik und Körperpflege} , 
 year  =  {2007} , 
 pages  =  {536 -- 536} , 
 url  =  {http://dx.doi.org/10.1007/978-3-540-71095-0_10156} 
 }"
1568	"@article{ref1568, 
 author  =  {Bährle-Rapp M} , 
 title  =  {subkutanes Fettgewebe. Springer Lexikon Kosmetik und Körperpflege [Internet} , 
 note  =  {2007:536–536} , 
 url  =  {http://dx.doi.org/10.1007/978-3-540-71095-0_10156} 
 }"
1569	"@article{ref1569, 
 author  =  {Adams M and Trau M and Gilbert R and Napper D and Sangster D} , 
 year  =  {1988} , 
 title  =  {The Entry of Free Radicals Into Polystyrene Latex Particles} , 
 booktitle  =  {Australian Journal of Chemistry} , 
 volume  =  {41(12} , 
 issue  =  {1799} , 
 pages  =  {d -- 10</fpage> - <lpage>1071</fpage> - <lpage>9881799} 
 }"
1569	"@article{ref1569, 
 author  =  {Adams ME, M and Trau RG and Gilbert DH and Napper DF and Sangster} , 
 year  =  {1988} , 
 title  =  {“The Entry of Free Radicals Into Polystyrene Latex Particles.�} , 
 booktitle  =  {Australian Journal of Chemistry} , 
 volume  =  {41(12):1799} 
 }"
1569	"@article{ref1569, 
 author  =  {Adams M and Trau M and Gilbert R and Napper D and Sangster D} , 
 title  =  {The Entry of Free Radicals Into Polystyrene Latex Particles} , 
 booktitle  =  {Australian Journal of Chemistry} , 
 year  =  {1988} , 
 volume  =  {41} , 
 pages  =  {1799 --} 
 }"
1569	"@article{ref1569, 
 author  =  {Adams ME, M and Trau RG and Gilbert DH and Napper DF and Sangster} , 
 title  =  {“The Entry of Free Radicals Into Polystyrene Latex Particles.�} , 
 booktitle  =  {Australian Journal of Chemistry} , 
 volume  =  {41 1799} , 
 issue  =  {12} , 
 year  =  {1988} , 
 pages  =  {d -- 10</fpage> - <lpage>1071</fpage> - <lpage>9881799} 
 }"
1570	"@article{ref1570, 
 author  =  {Kresze G and Albrecht R} , 
 year  =  {1962 doi:10.1002/ange.19620742010} , 
 title  =  {Reaktionen von N-Sulfinyl-Derivaten mit Carbonyl-Verbindungen} , 
 booktitle  =  {Angewandte Chemie} , 
 volume  =  {74(20} , 
 pages  =  {781 -- 782} 
 }"
1570	"@article{ref1570, 
 author  =  {Kresze G and Albrecht R} , 
 year  =  {1962} , 
 title  =  {“Reaktionen von N-Sulfinyl-Derivaten mit Carbonyl-Verbindungen,�} , 
 booktitle  =  {Angewandte Chemie} , 
 volume  =  {74(20} , 
 pages  =  {781 -- 782} 
 }"
1570	"@article{ref1570, 
 author  =  {Kresze G} , 
 title  =  {R Albrecht. “Reaktionen von N-Sulfinyl-Derivaten mit Carbonyl-Verbindungen� 74:20 Angewandte} , 
 year  =  {1962} , 
 volume  =  {781} , 
 url  =  {<http://dx.doi.org/10.1002/ange.19620742010>} 
 }"
1570	"@article{ref1570, 
 author  =  {Kresze G and Albrecht} , 
 given-names  =  {R} , 
 title  =  {“Reaktionen von N-Sulfinyl-Derivaten Mit Carbonyl-Verbindungen.�} , 
 booktitle  =  {Angewandte Chemie} , 
 volume  =  {74} , 
 issue  =  {20} , 
 note  =  {October 21} , 
 year  =  {1962 doi:10.1002/ange.19620742010} , 
 pages  =  {781 -- 782} 
 }"
1571	"@article{ref1571, 
 author  =  {Tintle N. L. and Ahn K and Mendell J} , 
 title  =  {Characteristics of Replicated Single-Nucleotide Polymorphism Genotypes from COGA: Affymetrix and Center for Inherited Disease Research} , 
 booktitle  =  {BMC Genetics} , 
 year  =  {2005} , 
 volume  =  {6} , 
 pages  =  {S154 --} 
 }"
1572	"@article{ref1572, 
 author  =  {Hillis Ken} , 
 title  =  {“Index.” Online a Lot of the Time} , 
 volume  =  {6} , 
 year  =  {2009} , 
 pages  =  {303 -- 316} , 
 identifier  =  {doi:10.1215/9780822392224-010} 
 }"
1572	"@article{ref1572, 
 author  =  {HILLIS Ken} , 
 year  =  {2009 2009} , 
 title  =  {Index. Online a Lot of the Time} , 
 note  =  {6 May} , 
 url  =  {http://dx.doi.org/10.1215/9780822392224-010} 
 }"
1572	"@article{ref1572, 
 author  =  {Hillis K} , 
 title  =  {2009, “Index,” Online a Lot of the Time} , 
 pages  =  {303 -- 316} 
 }"
1572	"@article{ref1572, 
 author  =  {Hillis K} , 
 year  =  {2009} , 
 title  =  {Index. Online a Lot of the Time} , 
 pages  =  {303 -- 316} , 
 identifier  =  {doi:10.1215/9780822392224-010} 
 }"
1572	"@article{ref1572, 
 author  =  {Hillis K} , 
 title  =  {Index. Online a Lot of the Time} , 
 identifier  =  {2009:303–316. doi:10.1215/9780822392224-010} 
 }"
1573	"@article{ref1573, 
 year  =  {1]1993} , 
 title  =  {Long Term Complications of Cancer Treatment in Children} , 
 booktitle  =  {European Journal of Cancer} , 
 volume  =  {29, 13} , 
 note  =  {Jan. 1993), 1911} 
 }"
1573	"@article{ref1573, 
 year  =  {1]1993 1911} , 
 title  =  {“Long Term Complications of Cancer Treatment in Children,�} , 
 booktitle  =  {European Journal of Cancer} , 
 volume  =  {29(13} 
 }"
1573	"@article{ref1573, 
 title  =  {1 Term Complications of Cancer Treatment in Children} , 
 author  =  {Long} , 
 booktitle  =  {European Journal of Cancer. 1993;29(13):1911. doi:10.1016/0959-8049(93)90551-p} 
 }"
1573	"@article{ref1573, 
 author  =  {“Long Term} , 
 title  =  {Complications of Cancer Treatment in Children.�} , 
 booktitle  =  {European Journal of Cancer} , 
 volume  =  {29.13} , 
 year  =  {1993): 1911} , 
 note  =  {Crossref. Web} 
 }"
1574	"@article{ref1574, 
 author  =  {RODWAY} , 
 booktitle  =  {Notes and Queries} , 
 volume  =  {23} , 
 issue  =  {3} , 
 pages  =  {142 -- 143} , 
 year  =  {1976} 
 }"
1574	"@article{ref1574, 
 author  =  {RODWAY} , 
 booktitle  =  {Notes and Queries} , 
 volume  =  {23} , 
 year  =  {1976} , 
 pages  =  {142 -- 143} 
 }"
1574	"@article{ref1574, 
 author  =  {RODWAY ALLAN} , 
 booktitle  =  {Notes and Queries} , 
 volume  =  {23} , 
 issue  =  {3} , 
 note  =  {March 1} , 
 year  =  {1976} , 
 pages  =  {142 -- 143} , 
 url  =  {doi:10.1093/nq/23-3-142} 
 }"
1575	"@article{ref1575, 
 author  =  {DODGE Frederick A.} , 
 year  =  {1972 January 1972} , 
 title  =  {On the Transduction of Visual, Mechanical, and Chemical Stemuli} , 
 booktitle  =  {International Journal of Neuroscience} , 
 volume  =  {Vol. 3, no. 1} , 
 url  =  {http://dx.doi.org/10.3109/00207457209147434} 
 }"
1575	"@article{ref1575, 
 author  =  {Dodge Frederick and Stemuli�} , 
 title  =  {A. “On the Transduction of Visual, Mechanical} , 
 given-names  =  {Chemical} , 
 year  =  {1972} , 
 volume  =  {3:1 5} , 
 booktitle  =  {International Journal of Neuroscience} , 
 pages  =  {h -- 10</fpage> - <lpage>3109</fpage> - <lpage>00207457209147434} 
 }"
1575	"@article{ref1575, 
 author  =  {1]Dodge F.A} , 
 year  =  {1972 1972} , 
 title  =  {On the Transduction of Visual, Mechanical, and Chemical Stemuli} , 
 booktitle  =  {International Journal of Neuroscience} , 
 volume  =  {3} , 
 issue  =  {1} , 
 pages  =  {5 -- 14} 
 }"
1576	"@article{ref1576, 
 title  =  {“Production of Qualityy Wines.” Wine Production and Quality (January} , 
 issue  =  {1} , 
 year  =  {2016} , 
 pages  =  {242 -- 259} , 
 identifier  =  {doi:10.1002/9781118934562.ch25} 
 }"
1576	"@article{ref1576, 
 year  =  {1]2016 2016} , 
 title  =  {Productionn of quality wines. Wine Production and Quality} , 
 note  =  {Jan} , 
 pages  =  {242 -- 259} 
 }"
1576	"@article{ref1576, 
 title  =  {Production of quality wines, 2016. Wine Production and Quality [online} , 
 booktitle  =  {P. 242–259. DOI 10.1002/9781118934562.ch25} , 
 url  =  {http://dx.doi.org/10.1002/9781118934562.ch25} 
 }"
1577	"@article{ref1577, 
 author  =  {Rao Gazula and Valeswara K. S and Jagannatha Rao} , 
 year  =  {1993} , 
 title  =  {“Inhibition of Monoamine Oxidase-A of Rat Brain by Pyrethroids ? Anin Vitro Kinetic Study.” Molecular and Cellular Biochemistry 124(2):107–14} 
 }"
1577	"@article{ref1577, 
 author  =  {Rao Gazula Valeswara and Jagannatha Rao} , 
 given-names  =  {K S} , 
 title  =  {“Inhibition of monoamine oxidase-A of rat brain by pyrethroids ? anin vitro kinetic study�} , 
 year  =  {1993} , 
 booktitle  =  {124:2 Molecular and Cellular Biochemistry} , 
 volume  =  {107} , 
 pages  =  {h -- 10</fpage> - <lpage>1007</fpage> - <lpage>00929202} 
 }"
1577	"@article{ref1577, 
 author  =  {Rao G. V. and Rao K. S. J} , 
 title  =  {Inhibition of Monoamine Oxidase-A of Rat Brain by Pyrethroids ? Anin Vitro Kinetic Study} , 
 booktitle  =  {Molecular and Cellular Biochemistry} , 
 year  =  {1993} , 
 volume  =  {124} , 
 pages  =  {107 -- 114} 
 }"
1577	"@article{ref1577, 
 author  =  {Rao GV and Rao KSJ} , 
 title  =  {Inhibition of monoamine oxidase-A of rat brain by pyrethroids ? anin vitro kinetic study} , 
 booktitle  =  {Molecular and Cellular Biochemistry. 1993;124(2):107–114. doi:10.1007/bf00929202} 
 }"
1578	"@article{ref1578, 
 author  =  {Birch C} , 
 year  =  {1958 1956} , 
 title  =  {“Eugene Wu: Leaders of twentiethcentury China: an annotated bibliography of selected Chinese biographical works in the Hoover Library} , 
 booktitle  =  {Institute and Library Bibliographical Series, iv.)vii Geoffrey Cumberlege. 20s.),” Bulletin of the School of Oriental and African Studies} , 
 volume  =  {106 21(1} , 
 note  =  {Stanford, Calif.} , 
 publisher  =  {Stanford University Press} , 
 pages  =  {214 -- 214} 
 }"
1578	"@article{ref1578, 
 author  =  {Birch C. Eugene and Wu} , 
 title  =  {Leaders of Twentiethcentury China: An Annotated Bibliography of Selected Chinese Biographical Works in the Hoover Library Geoffrey Cumberlege} , 
 booktitle  =  {Institute and Library Bibliographical Series, Iv.)vii 20s.). Bulletin of the School of Oriental and African Studies} , 
 volume  =  {106 21} , 
 year  =  {1956 1958} , 
 pages  =  {214 -- 214} 
 }"
1578	"@article{ref1578, 
 author  =  {Birch “Eugene and Wu} , 
 title  =  {Leaderss of twentiethcentury China: an annotated bibliography of selected Chinese biographical works in the Hoover Library Library Bibliographical Series} , 
 volume  =  {106 21} , 
 note  =  {Stanford} , 
 publisher  =  {Stanford University Press} , 
 year  =  {1956 1958} , 
 booktitle  =  {Geoffrey Cumberlege. 20s.),” Bulletin of the School of Oriental and African Studies} , 
 issue  =  {1} , 
 pages  =  {214 -- 214} 
 }"
1579	"@article{ref1579, 
 author  =  {W} , 
 year  =  {2017 2017} , 
 title  =  {An Intelligent System of Supervision and Safety of Flight Operations} , 
 booktitle  =  {Journal of KONBiN} , 
 volume  =  {43} , 
 issue  =  {1} , 
 pages  =  {95 -- 112} 
 }"
1579	"@article{ref1579, 
 author  =  {Krupa Wojciech, Anita} , 
 title  =  {Linka, and Agnieszka Wróblewska. “An Intelligent System of Supervision and Safety of Flight Operations.�} , 
 booktitle  =  {Journal of KONBiN} , 
 volume  =  {43} , 
 issue  =  {1 1} , 
 year  =  {2017} , 
 pages  =  {95 -- 112} , 
 url  =  {http://dx.doi.org/10.1515/jok-2017-0041} 
 }"
1579	"@article{ref1579, 
 author  =  {Krupa W and Linka A and Wróblewska A} , 
 title  =  {An Intelligent System of Supervision and Safety of Flight Operations} , 
 booktitle  =  {Journal of KONBiN} , 
 identifier  =  {2017;43(1):95–112. doi:10.1515/jok-2017-0041} 
 }"
1580	"@article{ref1580, 
 author  =  {GRASDALEN H and ANTHONSEN T and LARSEN B and SMIDSROED O. and OF} , 
 year  =  {1975} , 
 title  =  {“ChemInform Abstract: NMR-STUDIES OF THE INTERACTION OF METAL IONS WITH POLY-(1,4-HEXURONATES THE BINDING OF LANTHANIDES TO METHYL ALPHA-D-GULOPYRANOSIDE IN AQUEOUS SOLUTION,�} , 
 issue  =  {3, (1)H-NMR-STUDY} , 
 booktitle  =  {Chemischer Informationsdienst} , 
 volume  =  {6(22} 
 }"
1580	"@article{ref1580, 
 author  =  {GRASDALEN T and ANTHONSEN B and LARSEN O and SMIDSROED “ChemInform Abstract: NMR-STUDIES OF THE INTERACTION OF METAL IONS WITH POLY-(1,4-HEXURONATES 3, (1)H-NMR-STUDY OF} , 
 title  =  {THE BINDING OF LANTHANIDES TO METHYL ALPHA-D-GULOPYRANOSIDE IN AQUEOUS SOLUTION,�} , 
 booktitle  =  {Chemischer Informationsdienst} , 
 volume  =  {6} , 
 issue  =  {22} , 
 year  =  {1975} 
 }"
1580	"@article{ref1580, 
 author  =  {GRASDALEN H and ANTHONSEN T and LARSEN B and SMIDSROED O and ChemInform Abstract: NMR-STUDIES OF THE INTERACTION OF METAL IONS WITH POLY-(1,4-HEXURONATES 3, (1)H-NMR-STUDY OF} , 
 title  =  {THE BINDING OF LANTHANIDES TO METHYL ALPHA-D-GULOPYRANOSIDE IN AQUEOUS SOLUTION} , 
 booktitle  =  {Chemischer Informationsdienst. 1975;6(22):no–no. doi:10.1002/chin.197522081} 
 }"
1580	"@article{ref1580, 
 author  =  {GRASDALEN H., T and ANTHONSEN B and LARSEN O and SMIDSROED 1975 “ChemInform Abstract: NMR-STUDIES OF THE INTERACTIONN OF METAL IONS WITH POLY-(1,4-HEXURONATES 3, (1)H-NMR-STUDY OF} , 
 title  =  {THE BINDING OF LANTHANIDES TO METHYL ALPHA-D-GULOPYRANOSIDE IN AQUEOUS SOLUTION.” Chemischer} , 
 booktitle  =  {Informationsdienst} , 
 volume  =  {6(22):no–no} , 
 year  =  {http://dx.doi.org/10.1002/chin.197522081} 
 }"
1580	"@article{ref1580, 
 author  =  {GRASDALEN H., T and ANTHONSEN B and LARSEN O and SMIDSROED “ChemInform Abstract: NMR-STUDIES OF THE INTERACTION OF METAL IONS WITH POLY-(1,4-HEXURONATES 3, (1)H-NMR-STUDY OF} , 
 title  =  {THE BINDING OF LANTHANIDES TO METHYL ALPHA-D-GULOPYRANOSIDE IN AQUEOUS SOLUTION.�} , 
 booktitle  =  {Chemischer Informationsdienst} , 
 volume  =  {6} , 
 issue  =  {22 3} , 
 year  =  {1975 doi:10.1002/chin.197522081} , 
 pages  =  {n -- } 
 }"
1581	"@article{ref1581, 
 author  =  {TAKAYANAGI Issei, KONNO, Fukio, TORU, Taro and TAKAHASHI Ritsuko} , 
 year  =  {1986 1986} , 
 title  =  {Difference in mode of action of alpha1-adrenoceptor antagonists on some vascular smooth muscles and efficacy} , 
 booktitle  =  {The Japanese Journal of Pharmacology} , 
 volume  =  {Vol. 42, no. 2} , 
 url  =  {http://dx.doi.org/10.1254/jjp.42.237} 
 }"
1582	"@article{ref1582, 
 title  =  {Parker, “Knowledge by Acquaintance,�} , 
 booktitle  =  {The Philosophical Review} , 
 volume  =  {54} , 
 issue  =  {1 1} , 
 year  =  {1945} 
 }"
1582	"@article{ref1582, 
 author  =  {Parker DeWitt H} , 
 title  =  {“Knowledge by Acquaintance� 54:1 The} , 
 year  =  {1945} , 
 booktitle  =  {Philosophical Review} , 
 volume  =  {1} , 
 url  =  {<http://dx.doi.org/10.2307/2181584>} 
 }"
1583	"@article{ref1583, 
 author  =  {“Bendamustine�} , 
 year  =  {2013} , 
 title  =  {1436:1 Reactions} , 
 volume  =  {8} , 
 pages  =  {h -- 10</fpage> - <lpage>1007</fpage> - <lpage>40278</fpage> - <lpage>013</fpage> - <lpage>0877</fpage> - <lpage>} 
 }"
1584	"@article{ref1584, 
 author  =  {Schubert Dirk W} , 
 title  =  {“Compatibility of poly(α-methyl styrene-co-acrylonitrile) with PMMA: A neutron and cloud point study� 4:5-6 Materials} , 
 year  =  {2001} , 
 booktitle  =  {Research Innovations} , 
 volume  =  {353} , 
 url  =  {<http://dx.doi.org/10.1007/s100190000114>} 
 }"
1584	"@article{ref1584, 
 author  =  {W} , 
 title  =  {Schubert, “Compatibility of poly(α-methyl styrene-co-acrylonitrile) with PMMA: A neutronn and cloud point study,” Materials} , 
 booktitle  =  {Research Innovations} , 
 volume  =  {4} , 
 issue  =  {5–6} , 
 pages  =  {353 -- 359} , 
 year  =  {2001} 
 }"
1584	"@article{ref1584, 
 author  =  {Schubert DW} , 
 title  =  {Compatibility of poly(α-methyl styrene-co-acrylonitrile) with PMMA: A neutron and cloud point study} , 
 booktitle  =  {Materials Research Innovations [Internet] April;4(5-6):353–359} , 
 year  =  {2001} , 
 url  =  {http://dx.doi.org/10.1007/s100190000114} 
 }"
1584	"@article{ref1584, 
 author  =  {Schubert Dirk W} , 
 title  =  {“Compatibility of Poly(α-Methyl Styrene-Co-Acrylonitrile) with PMMA: A Neutron and Cloud Point Study.” Materials} , 
 booktitle  =  {Research Innovations} , 
 volume  =  {4.5-6} , 
 year  =  {2001} , 
 pages  =  {353 -- 359} , 
 note  =  {Crossref. Web} 
 }"
1585	"@article{ref1585, 
 author  =  {AHKONG O and F.; LUCY J. A and Localized} , 
 title  =  {Osmotic Forces and Membrane Fusion} , 
 booktitle  =  {Biochemical Society Transactions} , 
 year  =  {1988} , 
 volume  =  {16} , 
 pages  =  {882 -- 883} 
 }"
1585	"@article{ref1585, 
 author  =  {AHKONG OUET F and LUCY JACK A.} , 
 year  =  {1988 October 1988} , 
 title  =  {Localized osmotic forces and membrane fusion} , 
 booktitle  =  {Biochemical Society Transactions} , 
 url  =  {http://dx.doi.org/10.1042/bst0160882} 
 }"
1585	"@article{ref1585, 
 author  =  {AHKONG O. F. and LUCY J. A} , 
 year  =  {1988} , 
 title  =  {Localized osmotic forces and membrane fusion} , 
 booktitle  =  {Biochemical Society Transactions} , 
 volume  =  {16(5} , 
 pages  =  {882 -- 883} , 
 identifier  =  {doi:10.1042/bst0160882} 
 }"
1585	"@article{ref1585, 
 author  =  {AHKONG OUET F. and LUCY} , 
 given-names  =  {JACK A} , 
 title  =  {‘Localized Osmotic Forces and Membrane Fusion�} , 
 booktitle  =  {Biochemical Society Transactions} , 
 volume  =  {16} , 
 issue  =  {1988} , 
 pages  =  {882 -- 883} 
 }"
1586	"@article{ref1586, 
 year  =  {1]1987} , 
 title  =  {“4679681 Synchronizingg ring and process of manufacturing the same,�} , 
 booktitle  =  {International Journal of Machine Tools and Manufacture} , 
 volume  =  {27(4} 
 }"
1586	"@article{ref1586, 
 author  =  {Synchronizing} , 
 title  =  {ring and process of manufacturing the same} , 
 year  =  {1987} , 
 booktitle  =  {International Journal of Machine Tools and Manufacture} , 
 volume  =  {27(4} , 
 pages  =  {d -- 10</fpage> - <lpage>1016</fpage> - <lpage>0890</fpage> - <lpage>6955</fpage> - <lpage>87</fpage> - <lpage>80032</fpage> - <lpage>9} 
 }"
1587	"@article{ref1587, 
 volume  =  {124} , 
 issue  =  {4} , 
 pages  =  {P1 -- 87} , 
 year  =  {2003} 
 }"
1587	"@article{ref1587, 
 author  =  {“Scientific sessions�} , 
 year  =  {2003} , 
 title  =  {124:4 Gastroenterology P1} , 
 url  =  {<http://dx.doi.org/10.1016/s0016-5085(03)80001-x>} 
 }"
1587	"@article{ref1587, 
 year  =  {1]2003} , 
 title  =  {“Scientific sessions,” Gastroenterology} , 
 volume  =  {124(4} , 
 pages  =  {P1 -- 87} 
 }"
1588	"@article{ref1588, 
 author  =  {‘American Association} , 
 title  =  {of Physics Teachers Organization Table for 1966�} , 
 booktitle  =  {American Journal of Physics} , 
 volume  =  {34} , 
 year  =  {1966} , 
 pages  =  {733 -- 740} , 
 identifier  =  {doi:10.1119/1.1973449} 
 }"
1588	"@article{ref1588, 
 year  =  {1]1966 1966} , 
 title  =  {American Association of Physics Teachers Organization Table for 1966} , 
 booktitle  =  {American Journal of Physics} , 
 volume  =  {34} , 
 issue  =  {8} , 
 note  =  {Aug} , 
 pages  =  {733 -- 740} 
 }"
